"Participant","RT","ISI","Response_Type","Trial_Score","Total_Score","Threshold","Valid_Trial","Valid_Trial_Count","Stimulus_Size","Stimulus_X","Stimulus_Y","Stimulus_Orientation"
"S129",0.357143109130859,2.32565689086914,"fast",166,2518,0.382781864492798,TRUE,79,0.39178729057312,-541.693969726562,-357.211853027344,0.249871507287025
"S129",0.436674118041992,2.06332588195801,"slow",0,2518,0.380749003573608,TRUE,80,0.569153428077698,-485.777160644531,-11.22412109375,0.233956053853035
"S129",0.407131980950928,3.10956811904907,"slow",0,2518,0.382781864492798,TRUE,81,0.413710206747055,-411.789947509766,30.6048355102539,-0.719704627990723
"S129",0.410570401763916,3.53902959823608,"slow",0,2518,0.384396129008484,TRUE,82,0.421791523694992,-670.555908203125,-374.122955322266,0.754364848136902
"S129",0.40549957013855,2.27690052986145,"slow",0,2518,0.38601039352417,TRUE,83,0.474967241287231,-323.062103271484,-389.553131103516,0.182751893997192
"S129",0.429140420913696,2.1543595790863,"slow",0,2518,0.386165114593506,TRUE,84,0.642420709133148,-577.717590332031,-279.67626953125,-0.999957203865051
"S129",0.414871670150757,2.36902832984924,"slow",0,2518,0.386319835662842,TRUE,85,0.326628148555756,-588.263366699219,58.6555709838867,-0.530364632606506
"S129",0.564669749887085,1.71813035011292,"slow",0,2518,0.386433291625977,TRUE,86,0.342526197433472,693.692565917969,217.019744873047,-0.399230718612671
"S129",0.315814577157592,2.75038552284241,"fast",173,2691,0.386546747589111,TRUE,87,0.375118494033813,-389.471557617188,-186.962524414062,0.522050619125366
"S129",0.428171560232544,2.53862833976746,"slow",0,2691,0.386433291625977,TRUE,88,0.567728281021118,-578.968505859375,-29.1606292724609,0.981526851654053
"S129",0.412254545593262,2.10514545440674,"slow",0,2691,0.386546747589111,TRUE,89,0.449390649795532,-371.709899902344,-139.122222900391,-0.615247547626495
"S129",0.531323183059692,2.66917681694031,"slow",0,2691,0.386645805577087,TRUE,90,0.472139596939087,-423.893829345703,-56.2851486206055,-0.996958494186401
"S129",0.455021904563904,1.1610780954361,"slow",0,2691,0.386744863565063,TRUE,91,0.470562696456909,655.123229980469,-189.065338134766,0.828743875026703
"S129",0.417077292687988,2.04982280731201,"slow",0,2691,0.386903066853332,TRUE,92,0.562870621681213,-701.546936035156,97.5188369750977,0.996958434581757
"S129",0.398978156661987,2.95062184333801,"slow",0,2691,0.387061270141602,TRUE,93,0.633565008640289,532.803405761719,-214.00959777832,0.891244769096375
"S129",0.446996602304077,3.00240349769592,"slow",0,2691,0.387236309242248,TRUE,94,0.456551909446716,626.813842773438,-299.465637207031,0.25088831782341
"S129",0.409199694116211,2.90690040588379,"slow",0,2691,0.387411348342895,TRUE,95,0.654633462429047,-563.415283203125,-350.5244140625,-0.707477986812592
"S129",0.542761010224915,1.00643908977509,"slow",0,2691,0.393194752502441,TRUE,96,0.514645159244537,-690.930786132812,-378.626617431641,0.920299649238586
"S129",0.465317590713501,2.1676824092865,"slow",0,2691,0.398978156661987,TRUE,97,0.693571984767914,-651.410400390625,-383.311584472656,-0.776815474033356
"S129",0.394529867553711,1.78837013244629,"fast",162,2853,0.399302001925659,TRUE,98,0.654268682003021,-661.483154296875,-115.61595916748,0.742793381214142
"S129",0.4078055934906,3.7751944065094,"slow",0,2853,0.398978156661987,TRUE,99,0.59033590555191,-370.156127929688,-364.305328369141,-0.283511698246002
"S129",0.451230709075928,2.96576929092407,"slow",0,2853,0.399302001925659,TRUE,100,0.405995100736618,-476.232666015625,-361.466583251953,-0.382198095321655
"S129",0.4341614697052,3.6157386302948,"slow",0,2853,0.399625847189331,TRUE,101,0.344132959842682,-759.99169921875,6.11309814453125,-0.882700860500336
"S129",0.427257579858398,1.1219425201416,"slow",0,2853,0.400579859515381,TRUE,102,0.452486515045166,-657.851745605469,-75.3701095581055,-0.545079588890076
"S129",0.433742435836792,1.88215756416321,"slow",0,2853,0.40153387184143,TRUE,103,0.487695813179016,325.786315917969,-433.606689453125,0.616075456142426
"S129",0.548045409448242,3.51785469055176,"slow",0,2853,0.40351672098999,TRUE,104,0.555144548416138,564.523315429688,38.3157768249512,-0.706735193729401
"S129",0.476156360299683,2.74064373970032,"slow",0,2853,0.40549957013855,TRUE,105,0.582485854625702,560.973327636719,-415.716003417969,-0.0876791179180145
"S129",0.424191860198975,3.99230813980103,"slow",0,2853,0.406315775544739,TRUE,106,0.583927750587463,-406.1494140625,-228.797210693359,0.164529427886009
"S129",0.578424230194092,2.60467576980591,"slow",0,2853,0.407131980950928,TRUE,107,0.574703335762024,-610.890319824219,-203.133651733398,0.199882701039314
"S129",0.602427970886231,1.44707202911377,"slow",0,2853,0.407468787220764,TRUE,108,0.496634781360626,-347.170715332031,79.6526565551758,-0.910179018974304
"S129",0.446572835540771,3.75352716445923,"slow",0,2853,0.4078055934906,TRUE,109,0.542934656143188,597.549194335938,-194.456314086914,-0.798951625823975
"S129",0.633318144552612,2.83328175544739,"slow",0,2853,0.408155912562561,TRUE,110,0.355601191520691,520.088012695312,-324.208129882812,0.85743772983551
"S129",0.819286067962647,1.41371393203735,"missed",0,2853,0.408506231634521,FALSE,110,0.699409306049347,-445.526031494141,-192.099319458008,-0.902359008789062
"S129",0.311493612997436,2.73760628700256,"fast",175,3028,0.408596707670593,TRUE,111,0.624262034893036,-432.162322998047,-77.4628143310547,0.968121945858002
"S129",0.39439729074707,3.33900260925293,"fast",163,3191,0.408506231634521,TRUE,112,0.619557440280914,-408.640655517578,-22.7611885070801,-0.78267228603363
"S129",0.759309187889099,1.0566908121109,"slow",0,0,0.408155912562561,TRUE,113,0.63729852437973,-654.512817382812,-96.0217208862305,0.438463658094406
"S129",0.289660965020752,1.97653913497925,"fast",179,179,0.408506231634521,TRUE,114,0.407395243644714,361.094543457031,1.25755310058594,0.787947416305542
"S129",0.307819142532348,2.24238085746765,"fast",176,355,0.408155912562561,TRUE,115,0.511366486549377,-559.00830078125,-233.076293945312,0.566321492195129
"S129",0.302489722497558,2.96341037750244,"fast",177,532,0.4078055934906,TRUE,116,0.390764951705933,-359.796173095703,-320.923217773438,0.267139285802841
"S129",0.379121768515014,2.32077813148499,"fast",165,697,0.407468787220764,TRUE,117,0.537037789821625,554.02978515625,-255.547027587891,-0.743076086044312
"S129",0.349031480734253,2.01726841926575,"fast",170,867,0.407131980950928,TRUE,118,0.56296694278717,660.574645996094,-93.5902786254883,0.91710102558136
"S129",0.406021376991272,1.11037862300873,"fast",161,1028,0.406315775544739,TRUE,119,0.473520040512085,-723.624938964844,-120.834533691406,-0.58078670501709
"S129",0.307932985632324,1.05776691436768,"fast",176,1204,0.406021376991272,TRUE,120,0.405800223350525,-642.851745605469,-33.9824676513672,-0.743076026439667
"S129",0.301744052314758,1.01465594768524,"fast",177,1381,0.405760473564911,TRUE,121,0.474347412586212,-503.607788085938,-35.5271759033203,-0.366405546665192
"S129",-0.699952114105225,2.24945211410522,"early",-100,1281,0.40549957013855,FALSE,121,0,0,0,0
"S129",0.35992463487854,1.55637526512146,"fast",168,1449,0.40549957013855,TRUE,122,0.477097690105438,-393.708831787109,-1.30413055419922,0.743075966835022
"S129",0.332487979888916,3.88351202011108,"fast",172,1621,0.40351672098999,TRUE,123,0.546938955783844,441.247863769531,-350.093017578125,-0.838726580142975
"S129",0.37940425491333,2.05409574508667,"fast",164,1785,0.40153387184143,TRUE,124,0.587308824062347,-611.405944824219,-0.376731872558594,-0.965899169445038
"S129",0.399586436898804,2.9832136631012,"fast",161,1946,0.400579859515381,TRUE,125,0.550915122032166,-683.069946289062,-271.244445800781,0.976273775100708
"S068",0.516079242324829,1.93402075767517,"slow",0,0,0.375,TRUE,1,0.524658799171448,420.480285644531,-263.886596679688,0.207911610603333
"S068",0.301605658721924,3.56359434127808,"fast",182,182,0.516079242324829,TRUE,2,0.658004343509674,567.155151367188,-129.442489624023,-0.32556825876236
"S068",0.28682961845398,3.87967038154602,"fast",179,361,0.408842450523376,TRUE,3,0.542412221431732,458.200347900391,-202.237091064453,-0.594822704792023
"S068",0.402581125450134,1.71361887454987,"slow",0,361,0.301605658721924,TRUE,4,0.390843600034714,680.601013183594,-85.6805877685547,-0.275637179613113
"S068",0.282493612098694,1.36680638790131,"fast",176,537,0.352093392086029,TRUE,5,0.658867657184601,-431.759216308594,1.26128768920898,0.515038251876831
"S068",0.328085668563842,3.95491433143616,"slow",0,537,0.301605658721924,TRUE,6,0.446570456027985,-391.91650390625,153.036926269531,0.788010895252228
"S068",0.305460534667969,3.76013946533203,"fast",167,704,0.314845663642883,TRUE,7,0.545466721057892,-543.847473144531,-254.7431640625,0.923879683017731
"S068",0.336304071044922,1.99629592895508,"slow",0,704,0.305460534667969,TRUE,8,0.412250161170959,623.184326171875,-109.896415710449,-0.414693474769592
"S068",0.362254296302795,1.2862457036972,"slow",0,704,0.316773101615905,TRUE,9,0.477359592914581,-625.636596679688,-288.836334228516,-0.77714616060257
"S068",0.387959887313842,3.72884011268616,"slow",0,704,0.328085668563842,TRUE,10,0.563693404197693,537.182373046875,-356.988464355469,-0.594822585582733
"S068",-0.930592576599121,2.79649257659912,"early",-100,604,0.332194869804382,FALSE,10,0,0,0,0
"S068",0.318351239395141,2.94834876060486,"fast",167,771,0.332194869804382,TRUE,11,0.491765379905701,-400.009307861328,-64.3855361938477,-0.477158486843109
"S068",0.318735125732422,3.18196487426758,"fast",166,937,0.328085668563842,TRUE,12,0.493381381034851,-687.849853515625,-259.3994140625,-0.35020712018013
"S068",0.339678976249695,1.64252102375031,"slow",0,937,0.323410397148132,TRUE,13,0.692211329936981,629.895935058594,-350.282531738281,0.224951356649399
"S068",0.298642562866211,2.20035743713379,"fast",170,1107,0.328085668563842,TRUE,14,0.436710923910141,-770.992065429688,-94.849006652832,0.99619472026825
"S068",0.267729653167724,3.59857034683228,"fast",176,1283,0.323410397148132,TRUE,15,0.530485332012177,439.417694091797,-101.616310119629,-0.991444945335388
"S068",0.323954758453369,2.57584524154663,"slow",0,1283,0.318735125732422,TRUE,16,0.557836651802063,-419.537536621094,-195.535186767578,-0.601814925670624
"S068",0.310240232467651,3.93925976753235,"fast",167,1450,0.321344942092895,TRUE,17,0.577390074729919,587.720947265625,12.4957427978516,0.615661382675171
"S068",0.306628784561157,2.86027121543884,"fast",167,1617,0.318735125732422,TRUE,18,0.339175403118134,609.556274414062,90.7463912963867,-0.930417537689209
"S068",0.296223941421509,3.68687605857849,"fast",169,1786,0.318543182563781,TRUE,19,0.345059990882874,-620.190795898438,-333.942657470703,0.70710688829422
"S068",0.276095100784302,3.0403048992157,"fast",174,1960,0.318351239395141,TRUE,20,0.573745548725128,581.542602539062,-162.577102661133,0.894934415817261
"S068",0.350277369689941,1.96542263031006,"slow",0,1960,0.314295735931396,TRUE,21,0.403784960508347,-664.723815917969,22.9343414306641,0.430511057376862
"S068",0.322489823150635,2.24381017684937,"slow",0,1960,0.318351239395141,TRUE,22,0.634182631969452,-650.202453613281,-147.790969848633,-0.325568199157715
"S068",0.375165995025635,1.59073400497437,"slow",0,1960,0.318543182563781,TRUE,23,0.341920912265778,-720.992553710938,-5.97186279296875,-0.484809547662735
"S068",0.0820440406799317,2.86745595932007,"fast",200,2160,0.318735125732422,TRUE,24,0.37614369392395,472.246368408203,-341.361846923828,0.930417597293854
"S068",0.308887852478027,3.30741214752197,"fast",167,2327,0.318543182563781,TRUE,25,0.312691569328308,695.662353515625,-25.2246398925781,-0.974370002746582
"S068",0.478894453048706,1.43860554695129,"slow",0,2327,0.318351239395141,TRUE,26,0.489925563335419,-660.833740234375,69.5797271728516,-0.948323607444763
"S068",0.250951011657715,2.23204898834229,"fast",179,2506,0.318543182563781,TRUE,27,0.517449796199799,-637.679809570312,69.4829559326172,-0.760405898094177
"S068",0.288341059875488,2.26185894012451,"fast",171,171,0.318351239395141,TRUE,28,0.609698534011841,441.526489257812,-286.526214599609,0.333806991577148
"S068",0.370778799057007,1.87922120094299,"slow",0,171,0.314295735931396,TRUE,29,0.33859783411026,-499.340393066406,12.5011901855469,0.993571877479553
"S068",0.288993046188355,3.17840695381165,"fast",171,342,0.318351239395141,TRUE,30,0.41259703040123,-414.967895507812,-353.627380371094,0.990268111228943
"S068",0.297446071624756,2.30205392837524,"fast",169,511,0.314295735931396,TRUE,31,0.652358829975128,-435.024963378906,-121.668487548828,-0.69465845823288
"S068",0.297046008682251,1.68605399131775,"fast",168,679,0.310240232467651,TRUE,32,0.338135898113251,328.164459228516,-209.000549316406,-0.930417656898499
"S068",0.258624858474731,1.49097514152527,"fast",176,855,0.309564042472839,TRUE,33,0.517337501049042,-427.176391601562,26.8057174682617,-0.515038013458252
"S068",0.308870334243774,2.89072966575623,"fast",166,1021,0.308887852478027,TRUE,34,0.689798295497894,602.383544921875,-303.204803466797,0.94264143705368
"S068",-0.0319806388854982,2.3315806388855,"early",-100,921,0.308879093360901,FALSE,34,0,0,0,0
"S068",0.298545944595337,1.98385405540466,"fast",168,1089,0.308879093360901,TRUE,35,0.458707809448242,-336.041717529297,-213.996139526367,-0.325568228960037
"S068",0.296552999877929,2.21934700012207,"fast",168,1257,0.308870334243774,TRUE,36,0.523512840270996,414.92138671875,50.6636238098145,-0.515038132667542
"S068",0.290861222839355,1.82423877716064,"fast",169,1426,0.307749559402466,TRUE,37,0.306079745292664,661.582153320312,54.3355865478516,0.453990548849106
"S068",0.308395272064209,1.52490472793579,"slow",0,1426,0.306628784561157,TRUE,38,0.332311987876892,-358.234039306641,148.034439086914,-0.18223562836647
"S068",-0.0829480533599853,2.53244805335999,"early",-100,1326,0.307512028312683,FALSE,38,0,0,0,0
"S068",0.267357918167114,2.44904208183289,"fast",174,1500,0.307512028312683,TRUE,39,0.30028235912323,-432.700439453125,230.978912353516,-0.870355784893036
"S068",0.312228339004517,2.82057166099548,"slow",0,1500,0.306628784561157,TRUE,40,0.603154599666595,-548.926147460938,-388.498016357422,-0.147809356451035
"S068",0.268125791168213,2.68147420883179,"fast",174,1674,0.307512028312683,TRUE,41,0.587893784046173,-676.878967285156,-247.814743041992,0.398749113082886
"S068",0.289842778396606,2.22635722160339,"fast",169,1843,0.306628784561157,TRUE,42,0.456154108047485,633.896362304688,-414.080047607422,0.909961342811584
"S068",0.317903416442871,2.31489658355713,"slow",0,1843,0.306044659614563,TRUE,43,0.542981088161469,521.273193359375,-35.6070175170898,0.968147695064545
"S068",0.270063752746582,2.52953624725342,"fast",174,2017,0.306628784561157,TRUE,44,0.505589246749878,438.348815917969,-20.7872314453125,0.995396256446838
"S068",0.258535499191284,2.79106450080872,"fast",176,2193,0.306044659614563,TRUE,45,0.469388127326965,-438.019195556641,-171.117294311523,0.833885788917542
"S068",0.286482081222534,3.91331791877747,"fast",170,2363,0.305460534667969,TRUE,46,0.569339394569397,-469.755584716797,-277.377593994141,0.250379860401154
"S068",0.359772469329834,1.85702753067017,"slow",0,2363,0.303533096694946,TRUE,47,0.613849878311157,-412.918548583984,-128.339172363281,-0.961261749267578
"S068",0.288756001281738,3.62654399871826,"fast",169,2532,0.305460534667969,TRUE,48,0.588073015213013,-552.798278808594,-24.6822624206543,-0.182235464453697
"S068",0.381076838684082,1.71862316131592,"slow",0,2532,0.303533096694946,TRUE,49,0.506195068359375,-408.186584472656,-42.3972320556641,0.983254909515381
"S068",0.292888381195068,3.75681161880493,"fast",168,2700,0.305460534667969,TRUE,50,0.66056364774704,-713.282470703125,-366.079223632812,0.622514665126801
"S068",0.345520288085937,2.15357971191406,"slow",0,2700,0.303533096694946,TRUE,51,0.445254325866699,391.691223144531,-260.972442626953,-0.927183926105499
"S068",0.296234098052978,2.08686590194702,"fast",168,2868,0.305460534667969,TRUE,52,0.430326670408249,384.646057128906,-152.668060302734,0.968147575855255
"S068",0.320371309280395,2.3956286907196,"slow",0,2868,0.303533096694946,TRUE,53,0.481756329536438,352.62646484375,-225.932250976562,-0.798635423183441
"S068",0.283055074691772,1.99994492530823,"fast",171,3039,0.305460534667969,TRUE,54,0.581843495368958,-491.838256835938,-16.8249969482422,-0.681998550891876
"S068",0.351964587020874,1.68183541297913,"slow",0,0,0.303533096694946,TRUE,55,0.425471901893616,515.441711425781,-406.288116455078,0.984807789325714
"S068",0.296006749725342,2.47009325027466,"fast",168,168,0.305460534667969,TRUE,56,0.671029984951019,708.065612792969,-305.822235107422,-0.615661382675171
"S068",0.350021691894531,1.35057830810547,"slow",0,168,0.303533096694946,TRUE,57,0.614579677581787,-484.569793701172,-301.989776611328,0.061048299074173
"S068",0.343252675819397,1.2895473241806,"slow",0,168,0.305460534667969,TRUE,58,0.674573123455048,542.657775878906,-331.044952392578,0.743145108222961
"S068",0.360915820884705,1.1718841791153,"slow",0,168,0.306044659614563,TRUE,59,0.580306887626648,-542.197021484375,-285.094421386719,0.130526542663574
"S068",0.284189529037476,2.46541047096252,"fast",171,339,0.306628784561157,TRUE,60,0.379106253385544,-765.964965820312,-295.732269287109,-0.241921544075012
"S068",0.614028734779358,1.23557126522064,"missed",0,339,0.306044659614563,FALSE,60,0.479310631752014,602.806396484375,-126.988265991211,-0.998134911060333
"S068",0.315136672592163,3.71646332740784,"slow",0,339,0.306628784561157,TRUE,61,0.625754058361053,465.316223144531,-298.796356201172,-0.631271243095398
"S068",0.345918883514404,1.5032811164856,"slow",0,339,0.307512028312683,TRUE,62,0.47911149263382,539.794677734375,11.3141021728516,-0.289967805147171
"S068",0.302645457077026,3.51265454292297,"fast",167,506,0.308395272064209,TRUE,63,0.332851767539978,383.222015380859,-413.329345703125,0.651356816291809
"S068",0.312208165740967,2.41989183425903,"slow",0,506,0.307512028312683,TRUE,64,0.454160928726196,-748.370727539062,-255.726287841797,-0.55403071641922
"S068",0.332725458908081,3.55057454109192,"slow",0,506,0.308395272064209,TRUE,65,0.410422682762146,-475.084411621094,-175.9892578125,0.115699537098408
"S068",0.323481504440307,2.09351849555969,"slow",0,506,0.308632803153992,TRUE,66,0.378319978713989,-408.913696289062,-109.257682800293,0.599806189537048
"S068",0.259620531082153,2.37337946891785,"fast",176,682,0.308870334243774,TRUE,67,0.422130614519119,472.182189941406,-203.334365844727,0.0759536400437355
"S068",0.276594926071167,3.92210507392883,"fast",172,854,0.308632803153992,TRUE,68,0.661793768405914,-657.136474609375,-248.874694824219,-0.998935461044312
"S068",0.313609219741821,3.68509078025818,"slow",0,854,0.308395272064209,TRUE,69,0.684763848781586,572.970764160156,-219.812164306641,0.71500951051712
"S068",0.541923524093628,3.10677647590637,"slow",0,854,0.308632803153992,TRUE,70,0.401397883892059,-562.107543945312,-192.675827026367,0.889862895011902
"S068",0.45598510761261,1.49421489238739,"slow",0,854,0.308870334243774,TRUE,71,0.570276618003845,718.881286621094,-305.1875,-0.416978478431702
"S068",0.307607078552246,3.34239292144775,"fast",166,1020,0.308879093360901,TRUE,72,0.494144260883331,570.130676269531,-357.671783447266,0.0286887548863888
"S068",0.331728964996338,3.28447103500366,"slow",0,1020,0.308870334243774,TRUE,73,0.695795118808746,-465.03662109375,-304.73046875,0.702699303627014
"S068",0.312737915420532,3.20466208457947,"slow",0,1020,0.308879093360901,TRUE,74,0.382498174905777,652.726257324219,-184.550582885742,0.770023882389069
"S068",0.479397361564636,1.20340263843536,"slow",0,1020,0.308887852478027,TRUE,75,0.444892168045044,595.300964355469,85.5379638671875,-0.494608908891678
"S068",0.336729956054687,1.49617004394531,"slow",0,1020,0.309564042472839,TRUE,76,0.414089530706406,-777.500061035156,161.548614501953,-0.247946709394455
"S068",0.296646114730835,3.06975388526917,"fast",168,1188,0.310240232467651,TRUE,77,0.613340139389038,-563.318420410156,-3.59445190429688,0.962956011295319
"S068",0.309839810180664,3.00646018981934,"slow",0,1188,0.309564042472839,TRUE,78,0.445010364055634,725.013732910156,-273.001861572266,0.723642528057098
"S068",0.269106861495972,2.59729313850403,"fast",174,1362,0.309839810180664,TRUE,79,0.309679269790649,650.724731445312,-260.244110107422,-0.773220360279083
"S068",0.353432201004028,2.11266779899597,"slow",0,1362,0.309363831329346,TRUE,80,0.428800284862518,623.439086914062,104.334045410156,0.456227779388428
"S068",0.26149086265564,2.52130913734436,"fast",176,1538,0.309839810180664,TRUE,81,0.421741127967834,684.383178710938,31.3508071899414,0.494608849287033
"S068",0.297610246276856,2.31898975372314,"fast",168,1706,0.309363831329346,TRUE,82,0.412939250469208,462.624206542969,-255.034088134766,0.980422616004944
"S068",0.34461913394928,1.72088086605072,"slow",0,1706,0.308887852478027,TRUE,83,0.436783105134964,497.462188720703,-227.868560791016,-0.568475008010864
"S068",0.312950467681885,1.90414953231812,"slow",0,1706,0.309363831329346,TRUE,84,0.614696800708771,564.032958984375,-88.1057815551758,-0.998757839202881
"S068",0.269489072036743,3.56371092796326,"fast",174,1880,0.309839810180664,TRUE,85,0.422500312328339,-499.780639648438,-333.278228759766,0.875835001468658
"S068",0.0106775615692136,3.68912243843079,"fast",200,2080,0.309363831329346,TRUE,86,0.415099829435349,647.930053710938,-217.419342041016,-0.702699065208435
"S068",0.383773096084595,1.64922690391541,"slow",0,2080,0.308887852478027,TRUE,87,0.560572147369385,520.211547851562,-45.9841651916504,-0.786461472511292
"S068",0.31041972541809,2.18858027458191,"slow",0,2080,0.309363831329346,TRUE,88,0.601823508739471,729.913146972656,-56.300178527832,0.955567181110382
"S068",0.279326024627685,1.45377397537231,"fast",172,2252,0.309839810180664,TRUE,89,0.472310483455658,677.094909667969,37.0598754882812,0.812653958797455
"S068",0.409783253860474,3.07291674613953,"slow",0,2252,0.309363831329346,TRUE,90,0.629735767841339,-490.354064941406,-120.642570495605,0.512882828712463
"S068",0.308804714202881,1.94069528579712,"fast",166,2418,0.309839810180664,TRUE,91,0.420406430959702,-652.655395507812,-307.296051025391,0.110706508159637
"S068",0.289435785102844,1.74336421489716,"fast",170,2588,0.309363831329346,TRUE,92,0.67029470205307,-529.608520507812,-118.724281311035,-0.947523415088654
"S068",0.433316352081299,3.2663836479187,"slow",0,2588,0.308887852478027,TRUE,93,0.322467029094696,610.709411621094,220.814743041992,0.26965868473053
"S068",0.308975612640381,2.89052438735962,"fast",166,2754,0.309363831329346,TRUE,94,0.518040299415588,-657.625366210938,-273.941375732422,0.871590197086334
"S068",-0.859948308563232,2.80984830856323,"early",-100,2654,0.308975612640381,FALSE,94,0,0,0,0
"S068",0.317790439224243,1.81480956077576,"slow",0,2654,0.308975612640381,TRUE,95,0.474706947803497,-675.543762207031,-179.919158935547,0.911000370979309
"S068",0.289542088699341,1.69315791130066,"fast",170,2824,0.309407711410522,TRUE,96,0.432053685188293,448.184020996094,-280.117523193359,0.889863133430481
"S068",0.302799969863892,1.81340003013611,"fast",167,2991,0.308975612640381,TRUE,97,0.347372651100159,-591.712280273438,-255.649688720703,0.281605422496796
"S068",0.329233283615112,1.22036671638489,"slow",0,2991,0.308931732559204,TRUE,98,0.485490798950195,-661.472290039062,28.5607147216797,-0.70269912481308
"S068",0.327071318435669,2.27272868156433,"slow",0,2991,0.308975612640381,TRUE,99,0.390069246292114,434.264709472656,36.1245346069336,0.494608789682388
"S068",0.342681712722778,1.40691828727722,"slow",0,2991,0.309407711410522,TRUE,100,0.338645100593567,-426.09130859375,34.8778076171875,0.527786910533905
"S068",0.300324345016479,2.98257565498352,"fast",167,3158,0.309839810180664,TRUE,101,0.408659487962723,-547.256774902344,161.005126953125,-0.998757898807526
"S068",0.284708947753906,2.61489105224609,"fast",171,3329,0.309407711410522,TRUE,102,0.646389067173004,-585.213134765625,-337.549194335938,-0.977622210979462
"S068",0.443411611175537,1.77268838882446,"slow",0,3329,0.308975612640381,TRUE,103,0.511635184288025,544.218383789062,-214.378082275391,-0.686529994010925
"S068",0.336650497817993,1.27824950218201,"slow",0,3329,0.309407711410522,TRUE,104,0.399699419736862,430.163940429688,141.18994140625,0.0461292527616024
"S068",0.331485697174072,3.98491430282593,"slow",0,3329,0.309839810180664,TRUE,105,0.487731158733368,579.876342773438,3.99564361572266,0.683833658695221
"S068",-0.622737942886353,3.28903794288635,"early",-100,3229,0.310040021324157,FALSE,105,0,0,0,0
"S068",0.288152056884766,3.37804794311523,"fast",170,3399,0.310040021324157,TRUE,106,0.433191508054733,529.982421875,-402.160491943359,0.837299585342407
"S068",0.292378887176513,3.39162111282349,"fast",169,3568,0.309839810180664,TRUE,107,0.612261235713959,480.83349609375,-387.034881591797,-0.789555072784424
"S068",0.404333430480957,1.26186656951904,"slow",0,3568,0.309407711410522,TRUE,108,0.56515508890152,500.289184570312,-366.954284667969,-0.938830375671387
"S068",0.293329228591919,2.80587077140808,"fast",169,3737,0.309839810180664,TRUE,109,0.681948602199554,-693.569030761719,-151.024139404297,-0.812653958797455
"S068",0.340106271743774,2.50889372825623,"slow",0,3737,0.309407711410522,TRUE,110,0.493618667125702,685.837646484375,74.4268493652344,0.158915475010872
"S068",0.444334839057922,1.08886516094208,"slow",0,3737,0.309839810180664,TRUE,111,0.636358678340912,-631.001281738281,39.569580078125,0.298308610916138
"S068",0.30666907711029,1.57503092288971,"fast",166,3903,0.310040021324157,TRUE,112,0.678906619548798,642.007751464844,-139.507919311523,-0.585750699043274
"S068",0.349044013023376,1.70095598697662,"slow",0,3903,0.309839810180664,TRUE,113,0.619442999362946,-436.156677246094,-73.727783203125,0.327942818403244
"S068",0.330394527816773,3.73700547218323,"slow",0,3903,0.310040021324157,TRUE,114,0.567443251609802,419.805206298828,-42.1840171813965,-0.252811819314957
"S068",0.332190855789185,1.81660914421082,"slow",0,3903,0.310240232467651,TRUE,115,0.479956746101379,400.497009277344,-367.146606445312,-0.542530059814453
"S068",0.297190709686279,2.35340929031372,"fast",168,4071,0.310329978942871,TRUE,116,0.490102350711823,-710.3056640625,-338.228698730469,-0.273221224546432
"S068",0.339665057373047,3.36003494262695,"slow",0,4071,0.310240232467651,TRUE,117,0.577766537666321,-433.226257324219,58.5912742614746,0.494608879089355
"S068",0.311769665527343,3.35453033447266,"slow",0,4071,0.310329978942871,TRUE,118,0.621726095676422,-532.799560546875,-169.891677856445,0.991113781929016
"S068",0.634708428764343,1.64819157123566,"missed",0,4071,0.31041972541809,FALSE,118,0.603700637817383,-618.033569335938,-372.514404296875,-0.471688628196716
"S068",0.535141089057922,1.14745891094208,"slow",0,4071,0.311094695472717,TRUE,119,0.312126040458679,-478.365661621094,-426.319091796875,-0.435324668884277
"S068",0.250580505371094,2.71591949462891,"fast",178,4249,0.311769665527343,TRUE,120,0.676165044307709,-611.731384277344,-209.300552368164,-0.962189793586731
"S068",0.32955927028656,1.16934072971344,"slow",0,4249,0.311094695472717,TRUE,121,0.469285845756531,-428.941558837891,-189.266387939453,0.272380173206329
"S068",0.314939455413818,2.03446054458618,"slow",0,4249,0.311769665527343,TRUE,122,0.459337532520294,467.347839355469,-266.928039550781,0.739561259746552
"S068",0.317487896728515,3.59881210327148,"slow",0,4249,0.311988915634155,TRUE,123,0.388093709945679,670.651306152344,-13.9886016845703,-0.817204713821411
"S068",0.341996406173706,1.57410359382629,"slow",0,4249,0.312208165740967,TRUE,124,0.63787579536438,722.664367675781,-381.512237548828,0.263973116874695
"S068",-1.11361016464233,3.24661016464233,"early",-100,4149,0.312218252372742,FALSE,124,0,0,0,0
"S068",0.319805519485473,3.68009448051453,"slow",0,4149,0.312218252372742,TRUE,125,0.350078582763672,565.071594238281,-208.279663085938,0.606070935726166
"S068",0.351277171707153,2.86532282829285,"slow",0,4149,0.312228339004517,TRUE,126,0.323907315731049,419.936218261719,224.076217651367,-0.153088420629501
"S068",0.640594899177551,1.20890510082245,"missed",0,4149,0.312483127212524,FALSE,126,0.683174312114716,490.307861328125,-193.262466430664,-0.305794149637222
"S068",0.322717990112305,2.3764820098877,"slow",0,4149,0.312737915420532,TRUE,127,0.670030415058136,-580.385314941406,-136.426910400391,0.176364153623581
